,Followers.at.Posting,type_Live Video Complete,Likes.at.Posting,time_difference,prep,WC,focuspast,number,OtherP,Sixltr,article,fnctn,page_category_NEWS_SITE,WPS,Period,Comma,motion,we,time,sec_15,sec_30,sec_60,sec_120,sec_half_day,sec_day,sec_7_days,target,popular
83469,786223,0,786918,76061410.0,16.13,31,0.0,0.0,0.0,19.35,0.0,32.26,0,15.5,0.0,3.23,3.23,3.23,16.13,1,1,1,1,1,1,1,15,0
79601,174436,1,181026,70062996.0,21.74,23,4.35,8.7,0.0,17.39,4.35,34.78,0,5.75,8.7,13.04,4.35,4.35,4.35,1,1,1,1,1,1,1,18,0
46379,440030,0,380761,19629277.0,8.06,62,1.61,1.61,0.0,20.97,0.0,16.13,0,15.5,1.61,8.06,3.23,4.84,0.0,1,1,1,1,1,1,1,15,0
132038,94094,1,88315,18127272.0,16.67,12,0.0,0.0,0.0,0.0,8.33,41.67,0,6.0,8.33,0.0,0.0,0.0,8.33,1,1,1,1,1,1,1,14,0
50733,106611,0,107216,26774714.0,5.0,20,0.0,20.0,25.0,25.0,0.0,5.0,0,10.0,25.0,0.0,0.0,0.0,5.0,1,1,1,1,1,1,1,1,0
91918,101322,0,102709,56590814.0,13.51,37,0.0,21.62,5.41,2.7,5.41,32.43,0,37.0,5.41,2.7,0.0,0.0,5.41,1,1,1,1,1,1,1,2,0
77504,394785,0,390416,67218974.0,15.28,72,0.0,5.56,0.0,12.5,8.33,29.17,1,14.4,5.56,8.33,1.39,0.0,11.11,1,1,1,1,1,1,1,3,0
39285,119855,1,118429,42490265.0,17.95,39,2.56,0.0,0.0,15.38,10.26,38.46,0,13.0,5.13,0.0,7.69,0.0,7.69,1,1,1,1,1,1,1,76,1
39324,488997,1,444906,42518604.0,16.44,73,2.74,0.0,0.0,27.4,8.22,38.36,0,14.6,5.48,8.22,2.74,0.0,10.96,1,1,1,1,1,1,1,33,0
30218,248842,0,241402,31704909.0,11.11,36,2.78,0.0,8.33,22.22,8.33,41.67,0,18.0,2.78,5.56,0.0,0.0,8.33,1,1,1,1,1,1,1,16,0
75546,25920,0,26626,64635014.0,12.68,71,4.23,4.23,1.41,16.9,9.86,36.62,0,10.14,7.04,1.41,2.82,0.0,4.23,1,1,1,1,1,1,1,2,0
33036,898649,0,834084,35166312.0,16.67,66,1.52,6.06,0.0,21.21,7.58,34.85,0,16.5,3.03,0.0,4.55,0.0,9.09,1,1,1,1,1,1,1,59,1
44245,116688,0,117147,48557947.0,0.0,8,0.0,0.0,37.5,12.5,0.0,0.0,0,8.0,25.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0
105990,1517233,0,1502058,43127774.0,16.67,96,0.0,4.17,0.0,16.67,10.42,52.08,0,32.0,3.12,3.12,5.21,0.0,4.17,1,1,1,1,1,1,1,7,0
36210,538613,0,490625,38691314.0,13.89,36,0.0,0.0,0.0,27.78,11.11,30.56,0,12.0,5.56,8.33,0.0,0.0,2.78,1,1,1,1,1,1,1,26,0
68518,1017283,0,1012633,84950714.0,6.9,29,0.0,6.9,0.0,24.14,0.0,55.17,0,9.67,13.79,3.45,0.0,0.0,0.0,1,1,1,1,1,1,1,17,0
75952,114124,0,114783,65066108.0,20.0,30,3.33,0.0,6.67,20.0,13.33,43.33,0,10.0,0.0,0.0,6.67,0.0,3.33,1,1,1,1,1,1,1,8,0
40194,183428,1,187047,43610645.0,26.09,23,4.35,8.7,0.0,21.74,0.0,34.78,0,7.67,4.35,8.7,4.35,4.35,4.35,1,1,1,1,1,1,1,10,0
127933,155174,0,144181,11926949.0,8.77,57,3.51,3.51,1.75,43.86,7.02,31.58,0,28.5,3.51,3.51,1.75,0.0,7.02,1,1,1,1,1,1,1,9,0
117350,377063,0,377853,27474914.0,9.8,51,0.0,3.92,5.88,15.69,5.88,25.49,0,17.0,7.84,0.0,0.0,0.0,3.92,1,1,1,1,1,1,1,1,0
122094,548910,1,430593,3113310.0,10.34,29,3.45,13.79,3.45,10.34,3.45,24.14,0,29.0,0.0,0.0,0.0,0.0,3.45,1,1,1,1,1,1,1,57,1
127208,502638,0,466479,10644850.0,18.75,96,3.12,1.04,0.0,22.92,8.33,37.5,0,24.0,3.12,1.04,1.04,1.04,6.25,1,1,1,1,1,1,1,7,0
2,9497,1,9731,94671772.0,19.05,42,4.76,0.0,0.0,19.05,4.76,33.33,0,14.0,4.76,0.0,4.76,0.0,11.9,1,1,1,1,1,1,1,33,0
98817,470420,0,456592,34742414.0,17.24,58,0.0,5.17,17.24,25.86,8.62,37.93,0,29.0,5.17,1.72,0.0,3.45,12.07,1,1,1,1,1,1,1,9,0
42960,11795,0,11708,46887074.0,6.49,77,0.0,1.3,7.79,14.29,6.49,33.77,0,12.83,3.9,6.49,2.6,0.0,6.49,1,1,1,1,1,1,1,18,0
108773,346939,1,349331,46541411.0,5.88,17,0.0,0.0,11.76,17.65,0.0,17.65,0,8.5,5.88,0.0,0.0,0.0,5.88,1,1,1,1,1,1,1,189,1
63967,223110,1,193451,15289018.0,22.73,22,4.55,9.09,0.0,22.73,0.0,27.27,0,5.5,9.09,13.64,4.55,0.0,4.55,1,1,1,1,1,1,1,16,0
31056,119379,0,119412,32905507.0,15.0,20,0.0,0.0,20.0,20.0,5.0,30.0,0,10.0,10.0,0.0,0.0,0.0,15.0,1,1,1,1,1,1,1,29,0
74542,342518,0,361441,94459214.0,11.43,70,0.0,10.0,15.71,21.43,8.57,31.43,0,17.5,5.71,2.86,1.43,0.0,7.14,1,1,1,1,1,1,1,6,0
122282,209776,0,208938,3321015.0,20.0,40,0.0,0.0,0.0,22.5,5.0,37.5,0,10.0,7.5,2.5,10.0,0.0,22.5,1,1,1,1,1,1,1,5,0
38674,433921,0,452437,41673290.0,5.0,40,0.0,7.5,10.0,32.5,2.5,12.5,0,13.33,5.0,7.5,0.0,2.5,2.5,1,1,1,1,1,1,1,3,0
113248,286281,0,270576,20649973.0,6.45,31,3.23,9.68,3.23,22.58,6.45,29.03,0,10.33,3.23,0.0,3.23,3.23,0.0,1,1,1,1,1,1,1,2,0
33989,482688,0,513434,36278698.0,12.24,49,2.04,8.16,14.29,12.24,2.04,22.45,0,9.8,10.2,2.04,2.04,2.04,4.08,1,1,1,1,1,1,1,18,0
18100,25518,0,26258,77340200.0,19.7,66,6.06,4.55,1.52,16.67,10.61,48.48,0,13.2,4.55,1.52,3.03,0.0,3.03,1,1,1,1,1,1,1,1,0
90835,1470470,0,1463337,55165694.0,14.44,90,0.0,0.0,21.11,41.11,3.33,25.56,0,30.0,5.56,0.0,0.0,1.11,0.0,1,1,1,1,1,1,1,95,1
48249,610821,1,525187,22446420.0,14.58,48,2.08,2.08,0.0,25.0,12.5,47.92,0,9.6,10.42,2.08,2.08,2.08,2.08,1,1,1,1,1,1,1,112,1
111804,578240,0,515800,18686413.0,11.76,34,0.0,0.0,2.94,5.88,8.82,41.18,0,8.5,2.94,0.0,0.0,2.94,11.76,1,1,1,1,1,1,1,90,1
86787,947886,1,973647,81553313.0,11.11,18,0.0,0.0,5.56,16.67,5.56,22.22,0,9.0,11.11,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,188,1
10760,1422832,0,1453301,66431414.0,13.64,44,0.0,2.27,4.55,4.55,6.82,29.55,0,11.0,2.27,0.0,4.55,0.0,6.82,1,1,1,1,1,1,1,5,0
32448,790546,1,735055,34559697.0,13.46,52,0.0,1.92,0.0,11.54,7.69,42.31,0,8.67,3.85,1.92,1.92,1.92,13.46,1,1,1,1,1,1,1,95,1
43956,459181,1,424287,48290976.0,20.59,34,2.94,2.94,0.0,23.53,2.94,41.18,0,11.33,8.82,2.94,5.88,2.94,2.94,1,1,1,1,1,1,1,76,1
310,171449,1,177805,81896188.0,21.74,23,4.35,8.7,0.0,17.39,0.0,30.43,0,5.75,8.7,13.04,4.35,4.35,4.35,1,1,1,1,1,1,1,15,0
58552,224484,1,202115,6560331.0,14.63,41,2.44,0.0,12.2,24.39,2.44,29.27,0,20.5,4.88,0.0,4.88,0.0,12.2,1,1,1,1,1,1,1,9,0
130050,43071,0,39720,15205720.0,14.81,108,0.93,4.63,0.93,24.07,8.33,37.04,0,15.43,7.41,6.48,1.85,0.0,4.63,1,1,1,1,1,1,1,0,0
19034,419036,0,440299,78872113.0,10.0,40,2.5,10.0,10.0,17.5,7.5,32.5,0,10.0,0.0,0.0,5.0,5.0,2.5,1,1,1,1,1,1,1,2,0
130538,370965,0,297582,15962368.0,7.69,52,3.85,17.31,15.38,28.85,3.85,26.92,0,26.0,7.69,7.69,1.92,3.85,3.85,1,1,1,1,1,1,1,24,0
48422,426907,0,377670,22654512.0,15.07,73,0.0,2.74,5.48,30.14,4.11,35.62,0,18.25,8.22,6.85,0.0,4.11,4.11,1,1,1,1,1,1,1,148,1
63417,5570432,0,5407623,14469681.0,17.57,74,0.0,1.35,2.7,24.32,12.16,44.59,0,14.8,8.11,4.05,8.11,0.0,6.76,1,1,1,1,1,1,1,48,1
132382,27764,0,27432,81588151.0,11.76,34,0.0,11.76,5.88,11.76,11.76,32.35,0,11.33,5.88,0.0,0.0,0.0,17.65,1,1,1,1,1,1,1,1,0
41497,45556,0,45209,45237390.0,10.34,261,1.15,0.77,1.53,18.01,4.98,50.96,0,13.74,9.2,3.45,2.3,0.38,3.45,1,1,1,1,1,1,1,12,0
33202,535587,0,509464,35339111.0,13.33,45,2.22,2.22,0.0,17.78,13.33,53.33,0,15.0,4.44,4.44,0.0,0.0,4.44,1,1,1,1,1,1,1,4,0
81416,136848,0,141114,72664634.0,9.38,32,0.0,0.0,6.25,18.75,6.25,25.0,0,8.0,9.38,3.12,0.0,0.0,3.12,1,1,1,1,1,1,1,2,0
84926,368536,0,363641,78378913.0,18.95,95,2.11,3.16,0.0,20.0,12.63,43.16,0,23.75,5.26,1.05,3.16,2.11,8.42,1,1,1,1,1,1,1,19,0
133870,5376508,0,5295135,18703465.0,16.67,72,0.0,1.39,2.78,26.39,1.39,50.0,0,14.4,6.94,5.56,4.17,1.39,9.72,1,1,1,1,1,1,1,50,1
17905,780323,0,782279,76968614.0,15.62,32,0.0,9.38,9.38,12.5,6.25,43.75,0,16.0,9.38,0.0,0.0,0.0,18.75,1,1,1,1,1,1,1,28,0
124201,209653,0,209116,5778171.0,24.39,41,0.0,4.88,0.0,26.83,4.88,34.15,0,13.67,2.44,4.88,2.44,0.0,12.2,1,1,1,1,1,1,1,13,0
80694,173402,0,184309,71554214.0,3.66,82,0.0,0.0,0.0,24.39,9.76,47.56,0,20.5,4.88,2.44,2.44,0.0,2.44,1,1,1,1,1,1,1,8,0
55146,528808,0,527115,1916096.0,22.92,48,0.0,4.17,0.0,25.0,6.25,43.75,0,16.0,4.17,4.17,0.0,2.08,2.08,1,1,1,1,1,1,1,9,0
100506,560769,0,567392,36656196.0,8.82,34,5.88,0.0,0.0,35.29,5.88,38.24,0,17.0,2.94,0.0,2.94,0.0,20.59,1,1,1,1,1,1,1,112,1
50467,144595,0,143223,26328298.0,17.95,39,2.56,5.13,2.56,15.38,12.82,48.72,0,13.0,2.56,2.56,5.13,0.0,2.56,1,1,1,1,1,1,1,2,0
36323,434241,0,452633,38778899.0,5.13,39,0.0,7.69,10.26,33.33,0.0,12.82,0,13.0,5.13,2.56,5.13,0.0,7.69,1,1,1,1,1,1,1,3,0
80043,42754,0,42698,70642639.0,15.64,243,4.12,3.29,1.23,13.17,3.7,53.91,0,14.29,9.47,1.65,2.06,0.41,4.12,1,1,1,1,1,1,1,4,0
92111,859155,0,804265,56860514.0,9.62,52,1.92,11.54,0.0,26.92,7.69,34.62,0,13.0,3.85,3.85,5.77,1.92,11.54,1,1,1,1,1,1,1,29,0
48210,525123,0,465057,22379714.0,11.43,35,0.0,2.86,14.29,25.71,14.29,28.57,0,35.0,2.86,5.71,0.0,0.0,5.71,1,1,1,1,1,1,1,19,0
10853,264165,0,266582,66552588.0,13.33,15,0.0,13.33,0.0,20.0,0.0,20.0,0,5.0,6.67,0.0,0.0,0.0,13.33,1,1,1,1,1,1,1,15,0
106855,1120559,0,1125757,44222919.0,14.29,63,1.59,3.17,12.7,15.87,0.0,22.22,0,21.0,3.17,3.17,4.76,0.0,6.35,1,1,1,1,1,1,1,3,0
79919,10517,0,10692,70391114.0,12.24,49,0.0,0.0,18.37,22.45,4.08,24.49,0,16.33,10.2,0.0,4.08,0.0,2.04,1,1,1,1,1,1,1,4,0
1374,213115,0,217052,83481914.0,15.38,78,2.56,0.0,0.0,24.36,5.13,35.9,1,13.0,6.41,1.28,3.85,0.0,14.1,1,1,1,1,1,1,1,81,1
13776,132607,0,116131,70404181.0,20.83,24,4.17,4.17,0.0,20.83,4.17,45.83,0,24.0,0.0,0.0,8.33,0.0,12.5,1,1,1,1,1,1,1,28,0
59705,24141,0,19554,8365212.0,18.6,43,0.0,6.98,2.33,27.91,0.0,27.91,1,21.5,4.65,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,3,0
59227,14440848,0,14025789,7519950.0,15.52,58,0.0,5.17,0.0,43.1,3.45,34.48,0,29.0,3.45,6.9,3.45,0.0,0.0,1,1,1,1,1,1,1,3,0
33781,434661,0,452984,35970913.0,4.55,44,0.0,6.82,9.09,29.55,6.82,22.73,0,14.67,6.82,6.82,0.0,2.27,2.27,1,1,1,1,1,1,1,0,0
106659,432854,0,451876,43995188.0,6.15,65,0.0,9.23,3.08,13.85,3.08,15.38,0,21.67,0.0,3.08,3.08,0.0,12.31,1,1,1,1,1,1,1,8,0
13422,869469,1,849848,70047507.0,14.71,68,0.0,2.94,11.76,11.76,5.88,33.82,0,17.0,8.82,2.94,1.47,2.94,11.76,1,1,1,1,1,1,1,267,1
66019,202047,0,204671,18306500.0,20.0,50,0.0,2.0,0.0,8.0,14.0,48.0,0,12.5,4.0,4.0,0.0,2.0,14.0,1,1,1,1,1,1,1,9,0
86774,22562,0,23197,81543314.0,10.34,58,5.17,0.0,0.0,13.79,6.9,31.03,0,19.33,5.17,3.45,1.72,1.72,1.72,1,1,1,1,1,1,1,0,0
4480,191550,0,196553,88289053.0,0.0,14,0.0,0.0,0.0,21.43,0.0,42.86,0,7.0,7.14,7.14,0.0,7.14,21.43,1,1,1,1,1,1,1,7,0
74789,564201,0,533919,63428114.0,18.0,50,2.0,0.0,0.0,24.0,6.0,42.0,0,16.67,4.0,8.0,2.0,0.0,12.0,1,1,1,1,1,1,1,17,0
28199,32239,0,32795,59984712.0,3.92,102,0.0,5.88,11.76,24.51,2.94,28.43,0,14.57,5.88,2.94,0.98,1.96,7.84,1,1,1,1,1,1,1,2,0
978,213071,0,217011,82892114.0,16.57,175,0.57,0.57,0.0,20.0,6.86,47.43,1,17.5,6.29,1.71,1.71,0.57,3.43,1,1,1,1,1,1,1,24,0
132560,171255,0,182497,81814214.0,25.81,31,0.0,0.0,0.0,29.03,6.45,38.71,0,15.5,3.23,0.0,6.45,0.0,3.23,1,1,1,1,1,1,1,96,1
93790,246594,0,250588,59205614.0,15.09,106,0.0,0.0,0.0,17.92,1.89,37.74,0,15.14,6.6,3.77,3.77,1.89,7.55,1,1,1,1,1,1,1,7,0
12959,25783,0,26508,69468254.0,17.14,70,10.0,5.71,0.0,14.29,8.57,51.43,0,8.75,10.0,2.86,2.86,0.0,8.57,1,1,1,1,1,1,1,1,0
112507,440030,0,380761,19603514.0,15.07,73,0.0,2.74,5.48,32.88,4.11,35.62,0,18.25,8.22,6.85,0.0,4.11,4.11,1,1,1,1,1,1,1,138,1
90518,1106579,0,1114657,54691783.0,12.0,50,0.0,14.0,10.0,18.0,4.0,28.0,0,16.67,8.0,6.0,4.0,0.0,4.0,1,1,1,1,1,1,1,40,1
130030,641690,0,548074,15185794.0,10.0,50,0.0,8.0,0.0,18.0,6.0,26.0,0,12.5,4.0,2.0,0.0,0.0,6.0,1,1,1,1,1,1,1,43,1
62164,559387,1,429704,12544263.0,11.11,45,0.0,0.0,13.33,22.22,2.22,28.89,0,9.0,6.67,2.22,0.0,4.44,4.44,1,1,1,1,1,1,1,174,1
111715,2430703,0,2399997,18638707.0,7.69,39,0.0,5.13,0.0,10.26,12.82,58.97,0,39.0,2.56,2.56,5.13,0.0,10.26,1,1,1,1,1,1,1,28,0
106784,39790,0,38047,44149874.0,16.39,61,1.64,0.0,1.64,11.48,9.84,52.46,0,15.25,9.84,4.92,1.64,1.64,9.84,1,1,1,1,1,1,1,30,0
42357,554386,0,561662,46164143.0,15.0,20,0.0,0.0,0.0,30.0,5.0,40.0,0,6.67,10.0,0.0,5.0,0.0,15.0,1,1,1,1,1,1,1,45,1
14948,35107,0,34839,72144460.0,8.7,46,0.0,0.0,6.52,36.96,4.35,30.43,0,23.0,10.87,4.35,0.0,4.35,6.52,1,1,1,1,1,1,1,1,0
4114,312116,0,320718,87701494.0,6.67,15,0.0,0.0,0.0,53.33,13.33,26.67,0,7.5,6.67,0.0,0.0,0.0,20.0,1,1,1,1,1,1,1,7,0
48937,594222,0,539143,23618729.0,14.63,41,2.44,4.88,0.0,17.07,4.88,31.71,0,10.25,4.88,2.44,4.88,0.0,9.76,1,1,1,1,1,1,1,45,1
68758,340576,0,341053,85381574.0,15.38,52,0.0,1.92,3.85,9.62,9.62,38.46,0,13.0,5.77,1.92,1.92,1.92,0.0,1,1,1,1,1,1,1,14,0
24486,177605,1,183699,54950190.0,21.74,23,4.35,8.7,0.0,17.39,0.0,30.43,0,5.75,13.04,8.7,4.35,4.35,4.35,1,1,1,1,1,1,1,11,0
2937,269098,0,282342,85884014.0,18.6,43,0.0,0.0,6.98,39.53,2.33,32.56,0,21.5,9.3,0.0,0.0,4.65,0.0,1,1,1,1,1,1,1,2,0
21701,11627,0,11542,51380594.0,7.27,55,0.0,0.0,7.27,14.55,1.82,32.73,0,11.0,9.09,1.82,0.0,1.82,5.45,1,1,1,1,1,1,1,4,0
67858,213152,0,217105,84004457.0,13.92,158,0.63,3.16,1.9,22.78,7.59,37.34,1,17.56,5.7,5.7,2.53,0.0,8.23,1,1,1,1,1,1,1,20,0
109807,627033,0,642020,47865107.0,13.83,94,2.13,7.45,4.26,12.77,7.45,41.49,0,15.67,6.38,4.26,0.0,2.13,8.51,1,1,1,1,1,1,1,40,1
57227,340575,0,241952,4730101.0,10.77,65,4.62,3.08,0.0,24.62,9.23,32.31,1,32.5,3.08,1.54,4.62,0.0,13.85,1,1,1,1,1,1,1,92,1
123512,225774,0,202620,4857879.0,12.79,86,3.49,2.33,1.16,26.74,10.47,51.16,0,12.29,10.47,2.33,2.33,1.16,4.65,1,1,1,1,1,1,1,15,0
116859,87252,0,87329,26717259.0,9.71,103,0.0,0.97,7.77,23.3,6.8,36.89,0,17.17,7.77,5.83,0.0,2.91,0.97,1,1,1,1,1,1,1,3,0
125270,410139,0,394670,7357214.0,7.69,52,1.92,1.92,9.62,32.69,3.85,21.15,0,52.0,9.62,3.85,5.77,1.92,1.92,1,1,1,1,1,1,1,19,0
93528,83153,0,84209,58773721.0,18.18,22,0.0,18.18,9.09,22.73,4.55,22.73,0,11.0,4.55,0.0,0.0,0.0,13.64,1,1,1,1,1,1,1,3,0
131855,91372,0,88163,17793926.0,10.0,40,0.0,0.0,7.5,27.5,2.5,32.5,0,20.0,7.5,2.5,0.0,0.0,0.0,1,1,1,1,1,1,1,0,0
97258,18015,0,15736,32933813.0,12.7,63,3.17,0.0,0.0,20.63,6.35,53.97,1,15.75,6.35,3.17,1.59,3.17,4.76,1,1,1,1,1,1,1,25,0
33209,17434,0,15361,35341519.0,18.37,49,0.0,4.08,0.0,38.78,0.0,30.61,1,24.5,4.08,0.0,10.2,0.0,0.0,1,1,1,1,1,1,1,5,0
64542,668427,0,532018,16302314.0,9.59,73,1.37,0.0,12.33,26.03,6.85,24.66,0,18.25,8.22,5.48,4.11,0.0,2.74,1,1,1,1,1,1,1,24,0
128998,705265,0,649655,13501898.0,4.55,22,0.0,0.0,18.18,9.09,4.55,27.27,0,11.0,13.64,0.0,0.0,0.0,4.55,1,1,1,1,1,1,1,64,1
5983,310086,0,319022,90618914.0,10.53,19,0.0,5.26,5.26,26.32,10.53,26.32,0,9.5,5.26,0.0,0.0,0.0,15.79,1,1,1,1,1,1,1,19,0
97913,247048,0,240265,33759614.0,6.15,65,1.54,1.54,23.08,18.46,3.08,24.62,0,32.5,6.15,3.08,0.0,1.54,0.0,1,1,1,1,1,1,1,22,0
84849,623371,0,649684,78216913.0,10.26,39,0.0,0.0,2.56,10.26,10.26,41.03,0,9.75,5.13,0.0,0.0,0.0,10.26,1,1,1,1,1,1,1,38,1
9452,378804,0,372255,64702513.0,9.09,11,0.0,0.0,0.0,45.45,0.0,27.27,0,5.5,0.0,9.09,0.0,0.0,0.0,1,1,1,1,1,1,1,19,0
12745,471592,0,507655,69119167.0,18.75,48,0.0,6.25,6.25,25.0,8.33,39.58,0,12.0,6.25,2.08,6.25,0.0,6.25,1,1,1,1,1,1,1,391,1
9818,181651,0,193333,65151072.0,0.0,6,0.0,50.0,0.0,16.67,0.0,0.0,0,6.0,0.0,16.67,0.0,0.0,33.33,1,1,1,1,1,1,1,3,0
122705,11206961,0,9548582,3819731.0,17.19,64,7.81,1.56,0.0,26.56,10.94,45.31,0,32.0,3.12,1.56,1.56,0.0,1.56,1,1,1,1,1,1,1,45,1
13925,1064460,0,1078807,70680014.0,12.24,49,2.04,0.0,2.04,30.61,4.08,44.9,0,9.8,6.12,0.0,0.0,4.08,2.04,1,1,1,1,1,1,1,805,1
55488,445247,0,401769,2428814.0,9.09,88,1.14,1.14,10.23,21.59,7.95,27.27,0,22.0,11.36,2.27,0.0,0.0,3.41,1,1,1,1,1,1,1,6,0
27753,627629,0,598839,59350214.0,8.11,37,0.0,0.0,8.11,32.43,2.7,18.92,0,12.33,13.51,2.7,0.0,0.0,5.41,1,1,1,1,1,1,1,214,1
84509,2888388,0,2940878,77668352.0,17.31,52,1.92,3.85,28.85,19.23,0.0,21.15,1,17.33,7.69,3.85,7.69,1.92,9.62,1,1,1,1,1,1,1,475,1
54420,13185,0,12921,925034.0,12.07,58,0.0,0.0,3.45,13.79,8.62,36.21,0,14.5,3.45,1.72,0.0,0.0,8.62,1,1,1,1,1,1,1,2,0
126054,336269,0,305219,8630714.0,6.38,47,2.13,8.51,8.51,4.26,4.26,17.02,0,23.5,6.38,2.13,0.0,0.0,4.26,1,1,1,1,1,1,1,13,0
120714,292739,0,274231,1200314.0,7.69,52,1.92,5.77,0.0,21.15,5.77,34.62,0,10.4,7.69,1.92,0.0,0.0,1.92,1,1,1,1,1,1,1,60,1
30319,544056,1,483362,31979304.0,14.04,57,3.51,3.51,0.0,24.56,7.02,35.09,0,11.4,10.53,7.02,3.51,0.0,3.51,1,1,1,1,1,1,1,201,1
66624,13163,0,13199,82232714.0,15.79,38,0.0,10.53,0.0,18.42,7.89,34.21,0,19.0,2.63,2.63,5.26,0.0,2.63,1,1,1,1,1,1,1,0,0
129139,279496,0,257947,13823623.0,10.26,39,0.0,20.51,0.0,7.69,2.56,23.08,0,4.88,15.38,0.0,0.0,0.0,5.13,1,1,1,1,1,1,1,87,1
111263,254310,0,251482,49622063.0,7.69,13,0.0,0.0,0.0,30.77,0.0,23.08,0,6.5,7.69,0.0,7.69,7.69,7.69,1,1,1,1,1,1,1,2,0
91086,26174,0,26843,55565323.0,17.39,69,7.25,1.45,0.0,14.49,5.8,44.93,0,13.8,4.35,0.0,2.9,1.45,7.25,1,1,1,1,1,1,1,6,0
102559,186054,1,188885,38833447.0,13.64,22,4.55,0.0,0.0,31.82,0.0,31.82,0,7.33,4.55,9.09,4.55,4.55,13.64,1,1,1,1,1,1,1,48,1
118850,439779,0,457131,29750083.0,4.44,45,0.0,6.67,17.78,28.89,4.44,13.33,0,22.5,8.89,6.67,0.0,2.22,2.22,1,1,1,1,1,1,1,1,0
11140,347340,0,360344,66982454.0,20.99,81,0.0,3.7,4.94,9.88,6.17,44.44,0,20.25,4.94,3.7,1.23,1.23,6.17,1,1,1,1,1,1,1,16,0
79488,659717,0,681303,69828914.0,11.76,34,0.0,5.88,29.41,14.71,2.94,23.53,0,11.33,8.82,0.0,5.88,0.0,2.94,1,1,1,1,1,1,1,96,1
85908,420887,0,430575,80005214.0,12.12,99,0.0,5.05,18.18,20.2,0.0,15.15,0,24.75,8.08,2.02,2.02,0.0,5.05,1,1,1,1,1,1,1,8,0
130282,641393,0,547985,15665714.0,10.26,78,2.56,7.69,11.54,21.79,5.13,25.64,0,26.0,6.41,1.28,1.28,1.28,2.56,1,1,1,1,1,1,1,157,1
64666,36230,0,32716,16428850.0,15.87,63,1.59,6.35,0.0,23.81,4.76,28.57,1,12.6,4.76,1.59,4.76,0.0,6.35,1,1,1,1,1,1,1,2,0
58718,543348,0,430695,6746062.0,18.18,99,2.02,4.04,0.0,19.19,10.1,41.41,0,19.8,10.1,3.03,1.01,0.0,8.08,1,1,1,1,1,1,1,11,0
21136,180913,1,184923,50695414.0,26.09,23,4.35,8.7,0.0,21.74,0.0,34.78,0,11.5,0.0,8.7,4.35,4.35,4.35,1,1,1,1,1,1,1,11,0
8450,241813,1,247289,94545844.0,4.92,61,0.0,4.92,32.79,18.03,1.64,19.67,0,20.33,6.56,1.64,3.28,1.64,3.28,1,1,1,1,1,1,1,247,1
104595,32553,0,32804,41316013.0,20.0,20,0.0,0.0,0.0,5.0,15.0,45.0,0,10.0,0.0,5.0,0.0,0.0,20.0,1,1,1,1,1,1,1,2,0
114938,238475,0,224681,23268834.0,15.79,19,0.0,5.26,5.26,31.58,10.53,26.32,0,9.5,5.26,0.0,0.0,0.0,21.05,1,1,1,1,1,1,1,14,0
99759,47031,0,46551,35821288.0,9.22,141,0.71,4.96,2.84,33.33,2.84,27.66,0,35.25,5.67,9.93,0.71,2.13,0.0,1,1,1,1,1,1,1,12,0
92961,140057,0,142857,58070194.0,16.67,96,1.04,8.33,1.04,23.96,13.54,39.58,0,32.0,6.25,6.25,2.08,0.0,7.29,1,1,1,1,1,1,1,4,0
122137,477365,0,465977,3138789.0,6.0,50,0.0,10.0,8.0,26.0,4.0,16.0,0,16.67,6.0,8.0,2.0,2.0,6.0,1,1,1,1,1,1,1,2,0
85631,76882,1,79889,79587978.0,11.54,26,0.0,3.85,0.0,34.62,0.0,15.38,0,8.67,26.92,3.85,3.85,0.0,3.85,1,1,1,1,1,1,1,21,0
122083,528402,0,526979,3105644.0,15.0,80,8.75,0.0,1.25,20.0,10.0,53.75,0,20.0,3.75,6.25,1.25,0.0,7.5,1,1,1,1,1,1,1,34,0
85360,418689,0,439778,79217713.0,3.23,31,0.0,3.23,6.45,35.48,3.23,16.13,0,10.33,12.9,6.45,0.0,3.23,6.45,1,1,1,1,1,1,1,4,0
87827,476051,0,508024,51339225.0,20.0,40,0.0,10.0,7.5,17.5,2.5,35.0,0,10.0,2.5,0.0,0.0,2.5,7.5,1,1,1,1,1,1,1,16,0
35446,12121,0,12022,37816513.0,5.0,40,0.0,0.0,7.5,20.0,5.0,27.5,0,10.0,5.0,5.0,0.0,0.0,7.5,1,1,1,1,1,1,1,7,0
37643,203127,0,197381,40359306.0,18.18,66,3.03,3.03,4.55,24.24,4.55,40.91,0,16.5,6.06,1.52,1.52,0.0,4.55,1,1,1,1,1,1,1,184,1
87823,270759,0,271858,51338130.0,14.29,14,0.0,0.0,0.0,14.29,7.14,35.71,0,4.67,7.14,0.0,0.0,0.0,14.29,1,1,1,1,1,1,1,6,0
40037,119275,0,120554,43460380.0,9.3,43,0.0,4.65,0.0,32.56,11.63,32.56,0,10.75,6.98,0.0,0.0,0.0,4.65,1,1,1,1,1,1,1,6,0
131228,220647,0,205710,16972956.0,15.91,44,2.27,2.27,0.0,18.18,11.36,38.64,0,11.0,6.82,0.0,6.82,0.0,9.09,1,1,1,1,1,1,1,11,0
